fund_code,fund_code,fund_name,fund_name,fund_type,manager_name,company,nav,acc_nav,daily_return,weekly_return,monthly_return,quarterly_return,half_year_return,yearly_return,two_year_return,three_year_return,ytd_return,since_inception_return,custom_return,fee
018678,018678,中泰中证同业存单AAA指数7天持有,中泰中证同业存单AAA指数7天持有,指数型-固收,马潇/ 王瑞,中泰证券(上海)资管,1.028,1.028,0.0,0.03,0.13,0.19,0.59,1.35,,,0.19,2.8,1.3607,0.00%
018679,018679,招商安和债券A,招商安和债券A,债券型-混合二级,邓童/ 尹晓红,招商基金,1.0685,1.0685,0.06,0.23,0.39,0.21,1.46,3.02,,,-0.2,6.85,3.0774,0.08%
018680,018680,招商安和债券C,招商安和债券C,债券型-混合二级,邓童/ 尹晓红,招商基金,1.062,1.062,0.07,0.22,0.37,0.11,1.27,2.63,,,-0.3,6.2,2.6881,0.00%
018681,018681,国联安气候变化混合C,国联安气候变化混合C,混合型-偏股,潘明,国联安基金,0.5039,0.5039,0.46,12.45,-17.31,-3.56,-4.02,-0.08,,,-4.85,-24.57,0.7598,0.00%
018682,018682,鑫元浩鑫增强债券A,鑫元浩鑫增强债券A,债券型-混合二级,黄轩/ 刘宇涛,鑫元基金,1.0297,1.0297,0.07,0.69,0.02,0.5,0.93,1.56,,,-0.16,2.97,1.5684,0.08%
018683,018683,鑫元浩鑫增强债券C,鑫元浩鑫增强债券C,债券型-混合二级,黄轩/ 刘宇涛,鑫元基金,1.0241,1.0241,0.08,0.69,0.0,0.4,0.75,1.19,,,-0.26,2.41,1.2057,0.00%
018684,018684,汇泉安盈回报债券E,汇泉安盈回报债券E,债券型-混合二级,杨宇,汇泉基金,1.0352,1.0352,-0.08,-0.04,0.32,0.86,1.21,,,,0.22,5.06,,0.08%
018685,018685,银华中债1-3年国开行债券指数D,银华中债1-3年国开行债券指数D,指数型-固收,赵旭东,银华基金,1.0692,1.1002,-0.01,0.09,0.48,0.07,1.74,3.36,,,0.02,6.52,3.3812,0.05%
018686,018686,博时证券公司指数C,博时证券公司指数C,指数型-股票,赵云阳,博时基金,1.2599,1.2599,-0.3,3.2,-10.05,-5.35,-4.12,22.12,,,-11.29,15.13,24.3486,0.00%
018688,018688,鑫元鑫选稳健养老目标一年持有偏债混合(FOF)A,鑫元鑫选稳健养老目标一年持有偏债混合(FOF)A,FOF-稳健型,徐欢,鑫元基金,1.0355,1.0355,0.11,-0.36,0.15,0.84,2.66,3.39,,,0.6,3.55,,0.08%
018689,018689,永赢恒欣稳健养老目标三年持有混合(FOF)Y,永赢恒欣稳健养老目标三年持有混合(FOF)Y,FOF-稳健型,李程,永赢基金,1.0406,1.0406,0.08,-1.18,-1.42,0.77,1.1,3.64,,,0.13,4.26,,0.00%
018690,018690,德邦大健康灵活配置混合C,德邦大健康灵活配置混合C,混合型-灵活,黎莹,德邦基金,1.1723,1.1723,-0.44,2.42,-6.74,5.62,1.82,2.87,,,0.86,-24.3,5.7842,0.00%
018691,018691,兴证全球恒盛90天持有债券A,兴证全球恒盛90天持有债券A,债券型-长债,王健,兴证全球基金,1.0566,1.0566,0.01,0.04,0.41,0.37,1.97,3.2,,,0.47,5.66,3.1937,0.03%
018692,018692,兴证全球恒盛90天持有债券C,兴证全球恒盛90天持有债券C,债券型-长债,王健,兴证全球基金,1.0536,1.0536,0.0,0.04,0.39,0.31,1.87,3.0,,,0.41,5.36,2.9811,0.00%
018693,018693,大成核心双动力混合C,大成核心双动力混合C,混合型-偏股,苏秉毅,大成基金,1.319,1.319,-0.15,2.17,-5.58,5.18,-0.45,12.54,,,0.53,-11.36,15.8033,0.00%
018694,018694,大成智惠量化多策略混合C,大成智惠量化多策略混合C,混合型-灵活,郑少芳,大成基金,0.7115,0.7115,0.44,3.15,-3.79,3.28,-1.54,-3.79,,,2.18,-13.45,-1.9837,0.00%
018695,018695,博道消费智航C,博道消费智航C,股票型,刘玮明,博道基金,0.7873,0.7873,0.69,4.24,-1.14,6.97,8.73,11.77,,,3.55,-3.32,14.5997,0.00%
018696,018696,建信优享养老三年持有混合(FOF)Y,建信优享养老三年持有混合(FOF)Y,FOF-均衡型,刘琛,建信基金,0.9163,0.9163,0.14,-2.83,-5.33,-1.15,-1.4,1.03,,,-2.69,-5.46,,0.00%
018698,018698,国投瑞银盛煊混合A,国投瑞银盛煊混合A,混合型-偏股,周思捷,国投瑞银基金,1.1832,1.1832,-1.09,4.38,-10.38,-2.78,2.17,15.9,,,-5.85,18.32,17.6377,0.15%
018699,018699,国投瑞银盛煊混合C,国投瑞银盛煊混合C,混合型-偏股,周思捷,国投瑞银基金,1.1741,1.1741,-1.09,4.37,-10.43,-2.93,1.86,15.8,,,-6.01,17.41,17.5393,0.00%
018700,018700,海富通养老目标日期2035(FOF)Y,海富通养老目标日期2035(FOF)Y,FOF-均衡型,朱赟,海富通基金,0.8658,0.8658,0.43,-1.61,-3.09,-2.11,-0.6,2.01,,,-3.02,-5.57,,0.00%
018702,018702,德邦优化C,德邦优化C,混合型-灵活,汪晖/ 张晶/ 邹舟,德邦基金,1.2757,1.2757,-0.01,0.01,0.39,0.09,1.84,3.1,,,0.25,-1.88,3.0536,0.00%
018703,018703,南方誉民稳健一年持有混合A,南方誉民稳健一年持有混合A,混合型-偏债,吴剑毅,南方基金,1.0348,1.0348,0.01,0.52,-0.25,0.91,1.59,3.19,,,0.58,3.48,,0.08%
018704,018704,南方誉民稳健一年持有混合C,南方誉民稳健一年持有混合C,混合型-偏债,吴剑毅,南方基金,1.0274,1.0274,0.0,0.51,-0.3,0.76,1.28,2.57,,,0.4,2.74,,0.00%
018706,018706,兴银先进制造智选混合发起A,兴银先进制造智选混合发起A,混合型-偏股,罗怡达,兴银基金管理,1.0327,1.0327,0.08,4.39,-8.43,1.14,0.77,,,,-0.73,3.27,3.27,0.15%
018707,018707,兴银先进制造智选混合发起C,兴银先进制造智选混合发起C,混合型-偏股,罗怡达,兴银基金管理,1.0327,1.0327,0.08,4.38,-8.47,1.05,0.77,,,,-0.84,3.27,3.27,0.00%
018708,018708,交银悦信精选混合A,交银悦信精选混合A,混合型-偏股,楼慧源,交银施罗德基金,0.9865,0.9865,0.14,5.95,-2.88,8.72,5.38,5.77,,,4.74,-1.35,6.7756,0.15%
018709,018709,交银悦信精选混合C,交银悦信精选混合C,混合型-偏股,楼慧源,交银施罗德基金,0.9771,0.9771,0.14,5.94,-2.93,8.57,5.08,5.14,,,4.56,-2.29,6.1488,0.00%
018710,018710,鹏华沪深港新兴成长混合C,鹏华沪深港新兴成长混合C,混合型-灵活,闫思倩,鹏华基金,1.0284,1.0284,1.33,18.07,-14.15,6.78,33.94,32.7,,,20.79,2.84,40.4918,0.00%
018711,018711,华泰柏瑞祥泰稳健养老目标偏债一年(FOF)A,华泰柏瑞祥泰稳健养老目标偏债一年(FOF)A,FOF-稳健型,杨鹏,华泰柏瑞基金,1.0422,1.0422,0.0,-0.69,-0.01,0.56,0.93,3.39,,,-0.03,4.22,,0.08%
018714,018714,平安新鑫优选混合A,平安新鑫优选混合A,混合型-偏股,张晓泉,平安基金,1.1685,1.1685,-0.74,6.72,-6.26,13.76,15.89,19.39,,,14.09,16.85,23.0,0.15%
018715,018715,平安新鑫优选混合C,平安新鑫优选混合C,混合型-偏股,张晓泉,平安基金,1.1523,1.1523,-0.75,6.7,-6.32,13.54,15.44,18.38,,,13.83,15.23,21.9623,0.00%
018720,018720,国联添安稳健养老目标一年持有混合(FOF)Y,国联添安稳健养老目标一年持有混合(FOF)Y,FOF-稳健型,刘斌,国联基金,1.0344,1.0344,-0.01,-0.61,-0.18,-0.12,0.39,1.55,,,-0.14,2.8,,0.00%
018721,018721,华夏中证港股通50ETF发起式联接A,华夏中证港股通50ETF发起式联接A,指数型-股票,李俊,华夏基金,1.1888,1.1888,0.41,6.41,-9.22,12.34,10.47,34.8,,,8.21,18.88,37.2748,0.10%
018722,018722,华夏中证港股通50ETF发起式联接C,华夏中证港股通50ETF发起式联接C,指数型-股票,李俊,华夏基金,1.1866,1.1866,0.41,6.4,-9.23,12.31,10.41,34.66,,,8.17,18.66,37.1316,0.00%
018723,018723,华泰保兴中证同业存单AAA指数7天持有期,华泰保兴中证同业存单AAA指数7天持有期,指数型-固收,王海明,华泰保兴基金,1.0141,1.0141,0.01,0.03,0.1,0.11,0.35,0.54,,,0.1,1.41,0.5453,0.00%
018724,018724,长信汇智量化选股混合A,长信汇智量化选股混合A,混合型-偏股,左金保,长信基金,0.8983,0.8983,-0.04,3.25,-8.26,-1.06,1.34,-2.22,,,-2.71,-10.17,0.481,0.15%
018725,018725,长信汇智量化选股混合C,长信汇智量化选股混合C,混合型-偏股,左金保,长信基金,0.8932,0.8932,-0.06,3.25,-8.3,-1.16,1.14,-2.61,,,-2.82,-10.68,0.0784,0.00%
018726,018726,广发匠心优选三年持有混合发起式A,广发匠心优选三年持有混合发起式A,混合型-偏股,李巍,广发基金,0.9852,0.9852,-0.61,6.79,-9.98,-1.76,-3.08,,,,-1.93,-1.48,-1.48,0.15%
018727,018727,广发匠心优选三年持有混合发起式C,广发匠心优选三年持有混合发起式C,混合型-偏股,李巍,广发基金,0.9818,0.9818,-0.6,6.79,-10.01,-1.87,-3.31,,,,-2.06,-1.82,-1.82,0.00%
018728,018728,华夏智胜新锐股票A,华夏智胜新锐股票A,股票型,孙蒙,华夏基金,1.0645,1.0645,-0.18,7.81,-6.58,5.91,16.64,21.45,,,3.46,6.45,28.5783,0.15%
018729,018729,华夏智胜新锐股票C,华夏智胜新锐股票C,股票型,孙蒙,华夏基金,1.057,1.057,-0.17,7.8,-6.61,5.81,16.42,20.98,,,3.34,5.7,28.0591,0.00%
018730,018730,华夏招鑫鸿瑞混合A,华夏招鑫鸿瑞混合A,混合型-偏股,钟帅,华夏基金,1.3914,1.3914,-0.54,5.6,-5.83,5.41,23.94,39.91,,,4.92,39.14,49.6934,0.15%
018731,018731,华夏招鑫鸿瑞混合C,华夏招鑫鸿瑞混合C,混合型-偏股,钟帅,华夏基金,1.3811,1.3811,-0.54,5.59,-5.88,5.26,23.59,39.07,,,4.74,38.11,48.7934,0.00%
018732,018732,华夏中证智选1000价值稳健策略ETF发起式联接A,华夏中证智选1000价值稳健策略ETF发起式联接A,指数型-股票,严筱娴,华夏基金,1.0519,1.0519,-0.05,3.36,-4.49,3.05,7.89,9.8,,,-0.98,5.19,12.3945,0.12%
018733,018733,华夏中证智选1000价值稳健策略ETF发起式联接C,华夏中证智选1000价值稳健策略ETF发起式联接C,指数型-股票,严筱娴,华夏基金,1.0466,1.0466,-0.06,3.35,-4.52,2.96,7.72,9.47,,,-1.08,4.66,12.0437,0.00%
018734,018734,华夏中证绿色电力ETF发起式联接A,华夏中证绿色电力ETF发起式联接A,指数型-股票,严筱娴,华夏基金,1.0061,1.0061,0.54,1.5,1.94,2.9,-3.05,-5.65,,,-2.92,0.61,-4.1262,0.10%
018735,018735,华夏中证绿色电力ETF发起式联接C,华夏中证绿色电力ETF发起式联接C,指数型-股票,严筱娴,华夏基金,1.0017,1.0017,0.53,1.49,1.9,2.83,-3.18,-5.89,,,-2.99,0.17,-4.3632,0.00%
018736,018736,景顺长城景颐裕利债券A,景顺长城景颐裕利债券A,债券型-混合二级,陈莹/ 毛从容/ WANG AO(汪澳),景顺长城基金,1.0552,1.0552,-0.05,0.68,0.09,0.41,1.96,3.99,,,0.36,5.52,4.0016,0.08%
018737,018737,景顺长城景颐裕利债券C,景顺长城景颐裕利债券C,债券型-混合二级,陈莹/ 毛从容/ WANG AO(汪澳),景顺长城基金,1.0487,1.0487,-0.05,0.66,0.06,0.31,1.76,3.53,,,0.24,4.87,3.5446,0.00%
018744,018744,长信90天滚动持有债券A,长信90天滚动持有债券A,债券型-中短债,崔飞燕/ 杜国昊/ 朱黎明,长信基金,1.0599,1.0599,0.0,0.04,0.42,0.47,1.15,2.41,,,0.45,5.99,2.3959,0.02%
018745,018745,长信90天滚动持有债券C,长信90天滚动持有债券C,债券型-中短债,崔飞燕/ 杜国昊/ 朱黎明,长信基金,1.0564,1.0564,0.0,0.04,0.4,0.43,1.05,2.21,,,0.39,5.64,2.196,0.00%
018746,018746,永赢匠心增利债券A,永赢匠心增利债券A,债券型-混合二级,刘星宇/ 袁旭,永赢基金,1.051,1.051,-0.03,0.32,-0.3,-0.03,1.9,2.65,,,-0.32,5.1,2.8476,0.08%
018747,018747,永赢匠心增利债券C,永赢匠心增利债券C,债券型-混合二级,刘星宇/ 袁旭,永赢基金,1.0451,1.0451,-0.02,0.32,-0.33,-0.11,1.72,2.32,,,-0.42,4.51,2.5211,0.00%
018748,018748,富国安恒60天持有期债券发起式A,富国安恒60天持有期债券发起式A,债券型-中短债,吴旅忠,富国基金,1.0541,1.0541,0.0,0.03,0.4,0.41,1.19,2.26,,,0.44,5.41,2.2604,0.04%
018749,018749,富国安恒60天持有期债券发起式C,富国安恒60天持有期债券发起式C,债券型-中短债,吴旅忠,富国基金,1.0508,1.0508,0.0,0.03,0.38,0.36,1.09,2.05,,,0.37,5.08,2.0491,0.00%
018752,018752,天弘阿尔法优选混合A,天弘阿尔法优选混合A,混合型-偏股,刘盟盟,天弘基金,1.001,1.001,0.05,4.82,-5.2,3.97,-1.3,7.8,,,0.93,0.1,12.069,0.15%
018753,018753,天弘阿尔法优选混合C,天弘阿尔法优选混合C,混合型-偏股,刘盟盟,天弘基金,1.011,1.011,0.04,4.8,-5.24,3.85,-1.52,9.07,,,0.8,1.1,13.4044,0.00%
018754,018754,兴业均衡优选混合A,兴业均衡优选混合A,混合型-偏股,刘方旭,兴业基金,1.0438,1.0438,-0.23,4.43,-8.23,0.91,2.41,5.73,,,-0.09,4.38,7.4642,0.15%
018755,018755,兴业均衡优选混合C,兴业均衡优选混合C,混合型-偏股,刘方旭,兴业基金,1.0352,1.0352,-0.22,4.43,-8.27,0.8,2.16,5.21,,,-0.23,3.52,6.9421,0.00%
018761,018761,鑫元乐享90天持有债券A,鑫元乐享90天持有债券A,债券型-长债,郭卉/ 黄轩,鑫元基金,1.0503,1.0503,0.0,0.03,0.63,0.69,1.94,3.22,,,0.75,5.03,3.2134,0.03%
018762,018762,鑫元乐享90天持有债券C,鑫元乐享90天持有债券C,债券型-长债,郭卉/ 黄轩,鑫元基金,1.0475,1.0475,0.0,0.02,0.61,0.63,1.84,3.02,,,0.68,4.75,3.0193,0.00%
018763,018763,汇添富稳荣回报债券发起式A,汇添富稳荣回报债券发起式A,债券型-混合二级,许一尊,汇添富基金,1.0798,1.0798,0.02,0.68,-0.29,-0.12,2.21,5.18,,,-0.62,7.98,5.5936,0.07%
018764,018764,汇添富稳荣回报债券发起式C,汇添富稳荣回报债券发起式C,债券型-混合二级,许一尊,汇添富基金,1.0736,1.0736,0.01,0.68,-0.33,-0.22,2.0,4.76,,,-0.73,7.36,5.1724,0.00%
018765,018765,汇添富稳丰回报债券发起式A,汇添富稳丰回报债券发起式A,债券型-混合二级,吴振翔,汇添富基金,1.049,1.049,0.02,0.49,0.43,-0.51,0.3,2.59,,,-1.01,4.9,2.6921,0.07%
018766,018766,汇添富稳丰回报债券发起式C,汇添富稳丰回报债券发起式C,债券型-混合二级,吴振翔,汇添富基金,1.0439,1.0439,0.02,0.48,0.4,-0.61,0.1,2.17,,,-1.12,4.39,2.283,0.00%
018767,018767,汇添富稳乐回报债券发起式A,汇添富稳乐回报债券发起式A,债券型-混合二级,赖中立/ 徐光,汇添富基金,1.0825,1.0825,0.06,1.11,1.3,2.1,2.19,6.58,,,1.14,8.25,6.9558,0.07%
018768,018768,汇添富稳乐回报债券发起式C,汇添富稳乐回报债券发起式C,债券型-混合二级,赖中立/ 徐光,汇添富基金,1.0753,1.0753,0.07,1.1,1.27,2.0,1.99,5.96,,,1.02,7.53,6.339,0.00%
018772,018772,南方惠享稳健添利债券A,南方惠享稳健添利债券A,债券型-混合二级,刘建岩,南方基金,1.0631,1.0631,-0.04,0.46,-0.81,-0.83,1.76,4.41,,,-1.31,6.31,4.4508,0.08%
018773,018773,南方惠享稳健添利债券C,南方惠享稳健添利债券C,债券型-混合二级,刘建岩,南方基金,1.0568,1.0568,-0.04,0.46,-0.84,-0.93,1.56,4.0,,,-1.43,5.68,4.0362,0.00%
018774,018774,汇添富华证专精特新100指数发起式A,汇添富华证专精特新100指数发起式A,指数型-股票,罗昊,汇添富基金,0.8417,0.8417,-0.81,10.53,-3.67,5.4,8.73,18.37,,,2.38,-15.83,22.0563,0.10%
018775,018775,汇添富华证专精特新100指数发起式C,汇添富华证专精特新100指数发起式C,指数型-股票,罗昊,汇添富基金,0.838,0.838,-0.82,10.52,-3.69,5.33,8.59,18.08,,,2.32,-16.2,21.7669,0.00%
018776,018776,金信精选成长混合A,金信精选成长混合A,混合型-偏股,孔学兵,金信基金,1.0874,1.0874,-1.73,9.67,-2.18,6.22,18.85,31.57,,,9.23,8.74,37.4368,0.15%
018777,018777,金信精选成长混合C,金信精选成长混合C,混合型-偏股,孔学兵,金信基金,1.0771,1.0771,-1.72,9.66,-2.23,6.07,18.51,30.8,,,9.05,7.71,36.6185,0.00%
018784,018784,信澳鑫瑞6个月持有期债券A,信澳鑫瑞6个月持有期债券A,债券型-混合二级,李德清,信达澳亚基金,1.0887,1.0887,0.04,0.34,-0.13,1.61,2.46,3.58,,,0.82,8.87,4.1918,0.08%
018785,018785,信澳鑫瑞6个月持有期债券C,信澳鑫瑞6个月持有期债券C,债券型-混合二级,李德清,信达澳亚基金,1.0813,1.0813,0.05,0.34,-0.16,1.52,2.25,3.16,,,0.71,8.13,3.7616,0.00%
018786,018786,招商国证2000指数增强A,招商国证2000指数增强A,指数型-股票,邓童,招商基金,1.1059,1.1059,-0.06,6.72,-6.35,5.22,14.49,17.22,,,2.99,10.59,22.8641,0.12%
018787,018787,招商国证2000指数增强C,招商国证2000指数增强C,指数型-股票,邓童,招商基金,1.0984,1.0984,-0.06,6.71,-6.38,5.13,14.27,16.75,,,2.88,9.84,22.3708,0.00%
018788,018788,中信建投臻选成长混合发起式A,中信建投臻选成长混合发起式A,混合型-偏股,张青,中信建投基金,1.0884,1.0884,-0.81,7.38,-5.39,12.79,9.42,17.22,,,8.66,8.84,21.3784,0.15%
018789,018789,中信建投臻选成长混合发起式C,中信建投臻选成长混合发起式C,混合型-偏股,张青,中信建投基金,1.081,1.081,-0.81,7.38,-5.42,12.67,9.19,16.75,,,8.52,8.1,20.8902,0.00%
018790,018790,华泰柏瑞均衡成长混合A,华泰柏瑞均衡成长混合A,混合型-偏股,赵楠,华泰柏瑞基金,0.8819,0.8819,-0.88,10.99,-12.11,1.02,3.69,-7.01,,,0.73,-11.81,-5.172,0.15%
018791,018791,华泰柏瑞均衡成长混合C,华泰柏瑞均衡成长混合C,混合型-偏股,赵楠,华泰柏瑞基金,0.8761,0.8761,-0.87,10.98,-12.14,0.93,3.48,-7.38,,,0.62,-12.39,-5.552,0.00%
018794,018794,汇添富稳益60天持有债券A,汇添富稳益60天持有债券A,债券型-中短债,於乐其/ 徐寅喆,汇添富基金,1.0562,1.0562,0.0,0.03,0.3,0.3,1.48,3.45,,,0.34,5.62,3.4375,0.03%
018795,018795,汇添富稳益60天持有债券C,汇添富稳益60天持有债券C,债券型-中短债,於乐其/ 徐寅喆,汇添富基金,1.0529,1.0529,0.0,0.03,0.29,0.27,1.39,3.25,,,0.29,5.29,3.2356,0.00%
018796,018796,海富通远见回报混合A,海富通远见回报混合A,混合型-偏股,周雪军,海富通基金,0.9746,0.9746,0.08,2.47,-3.02,,,,,,,-2.54,-2.54,0.15%
018797,018797,海富通远见回报混合C,海富通远见回报混合C,混合型-偏股,周雪军,海富通基金,0.974,0.974,0.08,2.45,-3.07,,,,,,,-2.6,-2.6,0.00%
018798,018798,易方达安裕60天持有债券A,易方达安裕60天持有债券A,债券型-长债,刘朝阳/ 易瓅,易方达基金,1.061,1.061,0.0,0.04,0.38,0.52,1.46,2.37,,,0.58,6.1,2.3637,0.02%
018799,018799,易方达安裕60天持有债券C,易方达安裕60天持有债券C,债券型-长债,刘朝阳/ 易瓅,易方达基金,1.0579,1.0579,0.0,0.03,0.36,0.47,1.37,2.17,,,0.52,5.79,2.1632,0.00%
018800,018800,海富通优势驱动混合A,海富通优势驱动混合A,混合型-偏股,范庭芳,海富通基金,1.2021,1.2021,-0.04,3.01,-7.01,-0.38,3.76,20.22,,,0.18,20.21,20.198,0.15%
018801,018801,海富通优势驱动混合C,海富通优势驱动混合C,混合型-偏股,范庭芳,海富通基金,1.1935,1.1935,-0.04,2.99,-7.07,-0.54,3.51,19.49,,,-0.01,19.35,19.4695,0.00%
018804,018804,广发添福90天持有债券A,广发添福90天持有债券A,债券型-长债,洪志,广发基金,1.0475,1.0475,0.0,0.01,0.21,0.18,1.17,2.47,,,0.15,4.75,2.465,0.05%
018805,018805,广发添福90天持有债券C,广发添福90天持有债券C,债券型-长债,洪志,广发基金,1.0443,1.0443,-0.01,0.0,0.19,0.12,1.05,2.25,,,0.1,4.43,2.252,0.00%
018806,018806,华安国企机遇混合A,华安国企机遇混合A,混合型-偏股,孙澍,华安基金,1.0571,1.0571,-0.37,3.84,-10.37,-7.92,-12.59,2.7,,,-9.37,5.71,3.1216,0.15%
018807,018807,华安国企机遇混合C,华安国企机遇混合C,混合型-偏股,孙澍,华安基金,1.0468,1.0468,-0.37,3.83,-10.42,-8.05,-12.86,1.93,,,-9.52,4.68,2.3565,0.00%
018808,018808,财通中证同业存单AAA指数7天持有期,财通中证同业存单AAA指数7天持有期,指数型-固收,张婉玉,财通基金,1.0124,1.0124,0.0,0.03,0.13,0.3,0.65,1.08,,,0.32,1.24,1.0682,0.00%
018809,018809,长信中证同业存单AAA指数7天持有,长信中证同业存单AAA指数7天持有,指数型-固收,陆莹/ 俞玮晨,长信基金,1.022,1.022,0.0,0.03,0.14,0.14,1.0,1.36,,,0.08,2.2,1.3587,0.00%
018812,018812,兴业稳健优选6个月持有混合(FOF)A,兴业稳健优选6个月持有混合(FOF)A,FOF-稳健型,朱小明,兴业基金,1.0511,1.0511,0.12,-0.17,0.41,0.63,1.84,3.78,,,0.28,5.11,,0.08%
018813,018813,兴业稳健优选6个月持有混合(FOF)C,兴业稳健优选6个月持有混合(FOF)C,FOF-稳健型,朱小明,兴业基金,1.047,1.047,0.12,-0.18,0.39,0.57,1.71,3.52,,,0.21,4.7,,0.00%
018814,018814,中金金安债券,中金金安债券,债券型-长债,王明智/ 闫雯雯,中金基金,1.0291,1.0641,-0.01,0.05,1.25,-0.23,2.32,4.81,,,-0.36,6.42,4.7972,0.06%
018815,018815,方正富邦核心优势混合A,方正富邦核心优势混合A,混合型-偏股,吴昊,方正富邦基金,1.0051,1.0051,-1.28,3.44,-3.8,0.01,0.23,-0.5,,,-4.11,0.51,0.1694,0.15%
018816,018816,方正富邦核心优势混合C,方正富邦核心优势混合C,混合型-偏股,吴昊,方正富邦基金,0.9963,0.9963,-1.27,3.43,-3.85,-0.13,-0.06,-1.15,,,-4.27,-0.37,-0.4894,0.00%
018817,018817,景顺长城中小创精选股票C,景顺长城中小创精选股票C,股票型,刘力思/ 张靖,景顺长城基金,1.923,2.148,-0.62,6.24,-12.95,-8.12,-7.55,-2.58,,,-10.6,-18.03,-0.6715,0.00%
018818,018818,鑫元数字经济混合发起式A,鑫元数字经济混合发起式A,混合型-偏股,陆杨,鑫元基金,1.2396,1.2396,0.12,4.13,-6.85,8.22,16.94,45.51,,,5.85,23.96,52.5286,0.15%
018819,018819,鑫元数字经济混合发起式C,鑫元数字经济混合发起式C,混合型-偏股,陆杨,鑫元基金,1.2315,1.2315,0.12,4.13,-6.88,8.13,16.72,44.98,,,5.74,23.15,51.962,0.00%
018821,018821,银华新材料混合发起式A,银华新材料混合发起式A,混合型-偏股,罗婷,银华基金,0.9322,0.9322,-0.75,2.37,-8.64,-2.86,-7.91,-6.69,,,-5.37,-6.78,-6.4244,0.15%
018822,018822,银华新材料混合发起式C,银华新材料混合发起式C,混合型-偏股,罗婷,银华基金,0.9276,0.9276,-0.74,2.37,-8.67,-2.95,-8.09,-7.11,,,-5.47,-7.24,-6.8488,0.00%
018823,018823,国金智享量化选股混合A,国金智享量化选股混合A,混合型-偏股,马芳,国金基金,0.973,0.973,0.0,3.42,-2.87,3.84,6.67,10.48,,,0.99,-2.7,12.0322,0.15%
