序号,姓名,所属公司,现任基金,累计从业时间,现任基金资产总规模,现任基金最佳回报
2906,薛玲,建信基金,建信恒生科技指数发起(QDII)C,3248,69.66,113.08
2906,薛玲,建信基金,建信上证50ETF发起联接E,3248,69.66,113.08
2906,薛玲,建信基金,建信红利精选股票发起A,3248,69.66,113.08
2906,薛玲,建信基金,建信红利精选股票发起C,3248,69.66,113.08
2906,薛玲,建信基金,建信双债增强债券F,3248,69.66,113.08
2906,薛玲,建信基金,建信丰融债券A,3248,69.66,113.08
2906,薛玲,建信基金,建信丰融债券C,3248,69.66,113.08
2906,薛玲,建信基金,建信鑫稳回报灵活配置混合D,3248,69.66,113.08
2906,薛玲,建信基金,建信鑫稳回报灵活配置混合F,3248,69.66,113.08
2906,薛玲,建信基金,建信深证基本面60ETF,3248,69.66,113.08
2906,薛玲,建信基金,建信沪深300指数增强(LOF)A,3248,69.66,113.08
2906,薛玲,建信基金,建信责任ETF,3248,69.66,113.08
2906,薛玲,建信基金,建信上证50ETF,3248,69.66,113.08
2906,薛玲,建信基金,建信上证社会责任ETF联接,3248,69.66,113.08
2906,薛玲,建信基金,建信深证基本面60ETF联接A,3248,69.66,113.08
2907,熊琳,南方基金,南方新能源产业趋势混合A,1370,8.85,-41.75
2907,熊琳,南方基金,南方新能源产业趋势混合C,1370,8.85,-41.75
2908,熊靓,国寿安保基金,国寿安保农业产业股票发起式A,314,0.12,12.37
2908,熊靓,国寿安保基金,国寿安保农业产业股票发起式C,314,0.12,12.37
2909,许梁,银华基金,银华绍兴原水水利REIT,210,17.14,
2910,薛良辰,恒越基金,恒越医疗健康精选混合A,4,0.35,-1.65
2910,薛良辰,恒越基金,恒越医疗健康精选混合C,4,0.35,-1.65
2911,夏林锋,华宝基金,华宝生态中国混合A,3869,8.66,121.34
2911,夏林锋,华宝基金,华宝事件驱动混合A,3869,8.66,121.34
2911,夏林锋,华宝基金,华宝生态中国混合C,3869,8.66,121.34
2911,夏林锋,华宝基金,华宝事件驱动混合C,3869,8.66,121.34
2912,徐力恒,长城基金,长城恒康稳健养老一年持有混合发起式(FOF)A,818,1.19,5.11
2912,徐力恒,长城基金,长城恒康稳健养老一年持有混合发起式(FOF)Y,818,1.19,5.11
2913,薛莉丽,淳厚基金,淳厚信泽混合A,2105,21.17,124.4
2913,薛莉丽,淳厚基金,淳厚信泽混合C,2105,21.17,124.4
2913,薛莉丽,淳厚基金,淳厚信睿混合A,2105,21.17,124.4
2913,薛莉丽,淳厚基金,淳厚信睿混合C,2105,21.17,124.4
2913,薛莉丽,淳厚基金,淳厚益加债券A,2105,21.17,124.4
2913,薛莉丽,淳厚基金,淳厚益加债券C,2105,21.17,124.4
2913,薛莉丽,淳厚基金,淳厚欣颐一年持有期混合,2105,21.17,124.4
2913,薛莉丽,淳厚基金,淳厚鑫淳一年持有混合,2105,21.17,124.4
2913,薛莉丽,淳厚基金,淳厚现代服务业股票A,2105,21.17,124.4
2913,薛莉丽,淳厚基金,淳厚现代服务业股票C,2105,21.17,124.4
2913,薛莉丽,淳厚基金,淳厚鑫悦混合A,2105,21.17,124.4
2913,薛莉丽,淳厚基金,淳厚鑫悦混合C,2105,21.17,124.4
2914,许利明,华夏基金,华夏养老2040三年持有混合(FOF)A,3925,46.98,29.43
2914,许利明,华夏基金,华夏养老2045(FOF)A,3925,46.98,29.43
2914,许利明,华夏基金,华夏养老2045(FOF)C,3925,46.98,29.43
2914,许利明,华夏基金,华夏养老2055五年持有混合(FOF)A,3925,46.98,29.43
2914,许利明,华夏基金,华夏安盈稳健养老目标一年持有混合(FOF)A,3925,46.98,29.43
2914,许利明,华夏基金,华夏聚盛优选一年持有混合(FOF)A,3925,46.98,29.43
2914,许利明,华夏基金,华夏聚盛优选一年持有混合(FOF)C,3925,46.98,29.43
2914,许利明,华夏基金,华夏福源养老2045三年持有混合发起式(FOF)A,3925,46.98,29.43
2914,许利明,华夏基金,华夏福泽养老目标2035三年持有混合发起式(FOF)A,3925,46.98,29.43
2914,许利明,华夏基金,华夏鑫逸优选18个月持有混合(FOF)A,3925,46.98,29.43
2914,许利明,华夏基金,华夏鑫逸优选18个月持有混合(FOF)C,3925,46.98,29.43
2914,许利明,华夏基金,华夏养老2040三年持有混合(FOF)Y,3925,46.98,29.43
2914,许利明,华夏基金,华夏养老2045三年持有混合(FOF)Y,3925,46.98,29.43
2914,许利明,华夏基金,华夏安盈稳健养老目标一年持有混合(FOF)Y,3925,46.98,29.43
2914,许利明,华夏基金,华夏福源养老2045三年持有混合发起式(FOF)Y,3925,46.98,29.43
2914,许利明,华夏基金,华夏养老2055五年持有混合(FOF)Y,3925,46.98,29.43
2914,许利明,华夏基金,华夏福泽养老目标2035三年持有混合发起式(FOF)Y,3925,46.98,29.43
2914,许利明,华夏基金,华夏养老2060五年持有混合发起式(FOF)A,3925,46.98,29.43
2914,许利明,华夏基金,华夏养老2060五年持有混合发起式(FOF)Y,3925,46.98,29.43
2915,徐林明,华宝基金,华宝量化对冲混合A,5718,13.14,69.47
2915,徐林明,华宝基金,华宝量化对冲混合C,5718,13.14,69.47
2915,徐林明,华宝基金,华宝沪深300指数增强A,5718,13.14,69.47
2915,徐林明,华宝基金,华宝沪深300指数增强C,5718,13.14,69.47
2915,徐林明,华宝基金,华宝量化选股混合发起式A,5718,13.14,69.47
2915,徐林明,华宝基金,华宝量化选股混合发起式C,5718,13.14,69.47
2915,徐林明,华宝基金,华宝量化对冲混合D,5718,13.14,69.47
2915,徐林明,华宝基金,华宝中证A500指数增强A,5718,13.14,69.47
2915,徐林明,华宝基金,华宝中证A500指数增强C,5718,13.14,69.47
2916,徐留明,兴证全球基金,兴全恒益债券A,1253,31.12,8.96
2916,徐留明,兴证全球基金,兴全恒益债券C,1253,31.12,8.96
2916,徐留明,兴证全球基金,兴全汇享一年持有混合A,1253,31.12,8.96
2916,徐留明,兴证全球基金,兴全汇享一年持有混合C,1253,31.12,8.96
2916,徐留明,兴证全球基金,兴证全球招益债券A,1253,31.12,8.96
2916,徐留明,兴证全球基金,兴证全球招益债券C,1253,31.12,8.96
2916,徐留明,兴证全球基金,兴证全球竞争优势混合A,1253,31.12,8.96
2916,徐留明,兴证全球基金,兴证全球竞争优势混合C,1253,31.12,8.96
2917,夏里鹏,招商基金,招商招裕纯债A,1907,84.55,10.97
2917,夏里鹏,招商基金,招商招裕纯债C,1907,84.55,10.97
2917,夏里鹏,招商基金,招商招华纯债A,1907,84.55,10.97
2917,夏里鹏,招商基金,招商招华纯债C,1907,84.55,10.97
2917,夏里鹏,招商基金,招商添韵3个月定开债A,1907,84.55,10.97
2917,夏里鹏,招商基金,招商添韵3个月定开债C,1907,84.55,10.97
2917,夏里鹏,招商基金,招商信用增强债券C,1907,84.55,10.97
2917,夏里鹏,招商基金,招商招裕纯债D,1907,84.55,10.97
2917,夏里鹏,招商基金,招商招华纯债D,1907,84.55,10.97
2917,夏里鹏,招商基金,招商信用增强债券A,1907,84.55,10.97
2918,徐荔蓉,国海富兰克林基金,国富价值成长一年持有期混合A,6761,28.66,199.26
2918,徐荔蓉,国海富兰克林基金,国富价值成长一年持有期混合C,6761,28.66,199.26
2918,徐荔蓉,国海富兰克林基金,国富优质企业一年持有期混合A,6761,28.66,199.26
2918,徐荔蓉,国海富兰克林基金,国富优质企业一年持有期混合C,6761,28.66,199.26
2918,徐荔蓉,国海富兰克林基金,国富研究精选混合C,6761,28.66,199.26
2918,徐荔蓉,国海富兰克林基金,国富中国收益混合C,6761,28.66,199.26
2918,徐荔蓉,国海富兰克林基金,国富中国收益混合A,6761,28.66,199.26
2918,徐荔蓉,国海富兰克林基金,国富潜力组合混合A,6761,28.66,199.26
2918,徐荔蓉,国海富兰克林基金,国富研究精选混合A,6761,28.66,199.26
2918,徐荔蓉,国海富兰克林基金,国富潜力组合混合H,6761,28.66,199.26
2919,徐立人,兴业基金,兴业高端制造混合A,271,0.84,15.25
2919,徐立人,兴业基金,兴业高端制造混合C,271,0.84,15.25
2920,徐猛,华夏基金,华夏恒生ETF联接A,4431,2413.85,38.82
2920,徐猛,华夏基金,华夏恒生ETF联接现汇,4431,2413.85,38.82
2920,徐猛,华夏基金,华夏恒生ETF联接现钞,4431,2413.85,38.82
2920,徐猛,华夏基金,华夏上证50ETF联接A,4431,2413.85,38.82
2920,徐猛,华夏基金,华夏上证50ETF联接C,4431,2413.85,38.82
2920,徐猛,华夏基金,华夏恒生ETF联接C,4431,2413.85,38.82
2920,徐猛,华夏基金,华夏中证动漫游戏ETF发起式联接A,4431,2413.85,38.82
2920,徐猛,华夏基金,华夏中证动漫游戏ETF发起式联接C,4431,2413.85,38.82
2920,徐猛,华夏基金,华夏中证细分食品饮料产业主题ETF发起式联接A,4431,2413.85,38.82
2920,徐猛,华夏基金,华夏中证细分食品饮料产业主题ETF发起式联接C,4431,2413.85,38.82
2920,徐猛,华夏基金,华夏恒生互联网科技业ETF联接(QDII)A,4431,2413.85,38.82
2920,徐猛,华夏基金,华夏恒生互联网科技业ETF联接(QDII)C,4431,2413.85,38.82
2920,徐猛,华夏基金,华夏科创创业50ETF联接A,4431,2413.85,38.82
2920,徐猛,华夏基金,华夏科创创业50ETF联接C,4431,2413.85,38.82
2920,徐猛,华夏基金,华夏恒生科技ETF发起式联接(QDII)A,4431,2413.85,38.82
2920,徐猛,华夏基金,华夏恒生科技ETF发起式联接(QDII)C,4431,2413.85,38.82
2920,徐猛,华夏基金,华夏中证沪港深500ETF发起式联接A,4431,2413.85,38.82
2920,徐猛,华夏基金,华夏中证沪港深500ETF发起式联接C,4431,2413.85,38.82
2920,徐猛,华夏基金,华夏恒生中国企业ETF发起式联接(QDII)A,4431,2413.85,38.82
2920,徐猛,华夏基金,华夏恒生中国企业ETF发起式联接(QDII)C,4431,2413.85,38.82
2920,徐猛,华夏基金,华夏科创创业50ETF发起式联接Y,4431,2413.85,38.82
2920,徐猛,华夏基金,华夏上证50ETF联接Y,4431,2413.85,38.82
2920,徐猛,华夏基金,华夏中证动漫游戏ETF发起式联接D,4431,2413.85,38.82
2920,徐猛,华夏基金,华夏恒生科技ETF发起式联接(QDII)D,4431,2413.85,38.82
2920,徐猛,华夏基金,华夏恒生互联网科技业ETF发起式联接(QDII)D,4431,2413.85,38.82
2920,徐猛,华夏基金,华夏中证金融科技主题ETF发起式联接A,4431,2413.85,38.82
2920,徐猛,华夏基金,华夏中证金融科技主题ETF发起式联接C,4431,2413.85,38.82
2920,徐猛,华夏基金,华夏中证科创创业50ETF,4431,2413.85,38.82
2920,徐猛,华夏基金,华夏恒生中国企业ETF(QDII),4431,2413.85,38.82
2920,徐猛,华夏基金,华夏中证动漫游戏ETF,4431,2413.85,38.82
2920,徐猛,华夏基金,华夏恒生ETF(QDII),4431,2413.85,38.82
2920,徐猛,华夏基金,华夏上证50ETF,4431,2413.85,38.82
2920,徐猛,华夏基金,华夏恒生科技ETF(QDII),4431,2413.85,38.82
2920,徐猛,华夏基金,华夏恒生互联网科技业ETF(QDII),4431,2413.85,38.82
2920,徐猛,华夏基金,华夏中证细分食品饮料主题ETF,4431,2413.85,38.82
2920,徐猛,华夏基金,华夏中证金融科技主题ETF,4431,2413.85,38.82
2920,徐猛,华夏基金,华夏中证沪港深500ETF,4431,2413.85,38.82
2921,徐觅,东方红资产管理,东方红益鑫纯债债券A,3078,59.37,50.89
2921,徐觅,东方红资产管理,东方红益鑫纯债债券C,3078,59.37,50.89
2921,徐觅,东方红资产管理,东方红核心优选定开混合A,3078,59.37,50.89
2921,徐觅,东方红资产管理,东方红核心优选定开混合C,3078,59.37,50.89
2921,徐觅,东方红资产管理,东方红民享甄选一年持有混合,3078,59.37,50.89
2921,徐觅,东方红资产管理,东方红90天持有纯债A,3078,59.37,50.89
2921,徐觅,东方红资产管理,东方红90天持有纯债C,3078,59.37,50.89
2921,徐觅,东方红资产管理,东方红季鑫90天持有纯债A,3078,59.37,50.89
2921,徐觅,东方红资产管理,东方红季鑫90天持有纯债C,3078,59.37,50.89
2921,徐觅,东方红资产管理,东方红60天持有纯债A,3078,59.37,50.89
2921,徐觅,东方红资产管理,东方红60天持有纯债C,3078,59.37,50.89
2921,徐觅,东方红资产管理,东方红益鑫纯债债券E,3078,59.37,50.89
2921,徐觅,东方红资产管理,东方红创新优选定开混合,3078,59.37,50.89
2921,徐觅,东方红资产管理,东方红目标优选定开混合,3078,59.37,50.89
2922,肖觅,嘉实基金,嘉实研究阿尔法股票A,3070,50.41,126.8
2922,肖觅,嘉实基金,嘉实物流产业股票A,3070,50.41,126.8
2922,肖觅,嘉实基金,嘉实物流产业股票C,3070,50.41,126.8
2922,肖觅,嘉实基金,嘉实基础产业优选股票A,3070,50.41,126.8
2922,肖觅,嘉实基金,嘉实基础产业优选股票C,3070,50.41,126.8
2922,肖觅,嘉实基金,嘉实阿尔法优选混合A,3070,50.41,126.8
2922,肖觅,嘉实基金,嘉实阿尔法优选混合C,3070,50.41,126.8
2922,肖觅,嘉实基金,嘉实核心蓝筹混合A,3070,50.41,126.8
2922,肖觅,嘉实基金,嘉实核心蓝筹混合C,3070,50.41,126.8
2922,肖觅,嘉实基金,嘉实品质蓝筹一年持有混合A,3070,50.41,126.8
2922,肖觅,嘉实基金,嘉实品质蓝筹一年持有混合C,3070,50.41,126.8
2922,肖觅,嘉实基金,嘉实研究阿尔法股票C,3070,50.41,126.8
2922,肖觅,嘉实基金,嘉实研究精选混合,3070,50.41,126.8
2922,肖觅,嘉实基金,嘉实周期优选混合,3070,50.41,126.8
2922,肖觅,嘉实基金,嘉实研究精选混合H,3070,50.41,126.8
2923,徐铭,上海证券,上证弘利债券A,899,18.12,7.29
2923,徐铭,上海证券,上证弘利债券C,899,18.12,7.29
2923,徐铭,上海证券,上海证券现金添利货币,899,18.12,7.29
2924,徐漫,华夏基金,华夏港股前沿经济混合(QDII)A,825,11.66,14.33
2924,徐漫,华夏基金,华夏港股前沿经济混合(QDII)C,825,11.66,14.33
2924,徐漫,华夏基金,华夏消费臻选混合发起式A,825,11.66,14.33
2924,徐漫,华夏基金,华夏消费臻选混合发起式C,825,11.66,14.33
2925,徐慢,东吴基金,东吴阿尔法灵活配置混合A,339,1.26,-2.89
2925,徐慢,东吴基金,东吴新经济混合C,339,1.26,-2.89
2925,徐慢,东吴基金,东吴阿尔法灵活配置混合C,339,1.26,-2.89
2925,徐慢,东吴基金,东吴新经济混合A,339,1.26,-2.89
2926,徐慕浩,泰信基金,泰信竞争优选混合,2109,3.93,141.2
2926,徐慕浩,泰信基金,泰信蓝筹精选混合,2109,3.93,141.2
2927,徐铭浩,诺安基金,诺安联创顺鑫A,737,21.26,10.94
2927,徐铭浩,诺安基金,诺安联创顺鑫C,737,21.26,10.94
2927,徐铭浩,诺安基金,诺安圆鼎定开债,737,21.26,10.94
2928,邢梦醒,工银瑞信基金,工银新能源汽车混合A,759,31.07,-11.77
2928,邢梦醒,工银瑞信基金,工银新能源汽车混合C,759,31.07,-11.77
2929,萧楠,易方达基金,易方达瑞恒灵活配置混合,4623,337.38,326.21
2929,萧楠,易方达基金,易方达消费精选股票,4623,337.38,326.21
2929,萧楠,易方达基金,易方达高质量严选三年持有,4623,337.38,326.21
2929,萧楠,易方达基金,易方达消费行业股票,4623,337.38,326.21
2930,向霈,招商基金,招商招钱宝货币A,4168,2389.73,41.86
2930,向霈,招商基金,招商招钱宝货币B,4168,2389.73,41.86
2930,向霈,招商基金,招商招钱宝货币C,4168,2389.73,41.86
2930,向霈,招商基金,招商财富宝交易型货币A,4168,2389.73,41.86
2930,向霈,招商基金,招商招益宝货币A,4168,2389.73,41.86
2930,向霈,招商基金,招商招益宝货币B,4168,2389.73,41.86
2930,向霈,招商基金,招商招惠3个月定期开放债券A,4168,2389.73,41.86
2930,向霈,招商基金,招商招惠3个月定期开放债券C,4168,2389.73,41.86
2930,向霈,招商基金,招商添盈纯债A,4168,2389.73,41.86
2930,向霈,招商基金,招商添盈纯债C,4168,2389.73,41.86
2930,向霈,招商基金,招商添盈纯债E,4168,2389.73,41.86
2930,向霈,招商基金,招商添华纯债A,4168,2389.73,41.86
2930,向霈,招商基金,招商添华纯债C,4168,2389.73,41.86
2930,向霈,招商基金,招商信用添利债券(LOF)C,4168,2389.73,41.86
2930,向霈,招商基金,招商稳裕短债30天持有债A,4168,2389.73,41.86
2930,向霈,招商基金,招商稳裕短债30天持有债C,4168,2389.73,41.86
2930,向霈,招商基金,招商信用添利债券(LOF)A,4168,2389.73,41.86
2930,向霈,招商基金,招商财富宝交易型货币E,4168,2389.73,41.86
2931,徐平安,中科沃土基金,中科沃土沃嘉混合A,508,0.93,6.23
2931,徐平安,中科沃土基金,中科沃土沃嘉混合C,508,0.93,6.23
2931,徐平安,中科沃土基金,中科沃土转型升级混合A,508,0.93,6.23
2931,徐平安,中科沃土基金,中科沃土转型升级混合C,508,0.93,6.23
2932,徐沛琳,永赢基金,永赢永益债券A,1725,160.96,16.75
2932,徐沛琳,永赢基金,永赢永益债券C,1725,160.96,16.75
2932,徐沛琳,永赢基金,永赢聚益债券A,1725,160.96,16.75
2932,徐沛琳,永赢基金,永赢聚益债券C,1725,160.96,16.75
2932,徐沛琳,永赢基金,永赢昌益债券A,1725,160.96,16.75
2932,徐沛琳,永赢基金,永赢昌益债券C,1725,160.96,16.75
2932,徐沛琳,永赢基金,永赢悦利债券,1725,160.96,16.75
2932,徐沛琳,永赢基金,永赢淳利债券,1725,160.96,16.75
2932,徐沛琳,永赢基金,永赢宏泰短债A,1725,160.96,16.75
2932,徐沛琳,永赢基金,永赢宏泰短债C,1725,160.96,16.75
2932,徐沛琳,永赢基金,永赢宏泰短债E,1725,160.96,16.75
2932,徐沛琳,永赢基金,永赢安怡30天持有期债券A,1725,160.96,16.75
2932,徐沛琳,永赢基金,永赢安怡30天持有期债券C,1725,160.96,16.75
2932,徐沛琳,永赢基金,永赢安怡30天持有期债券E,1725,160.96,16.75
2932,徐沛琳,永赢基金,永赢宏泰短债D,1725,160.96,16.75
2933,肖强,北京京管泰富基金,京管泰富京元一年定开债券发起,2455,81.12,0.91
2933,肖强,北京京管泰富基金,京管泰富中债京津冀综合A,2455,81.12,0.91
2933,肖强,北京京管泰富基金,京管泰富科技驱动混合A,2455,81.12,0.91
2933,肖强,北京京管泰富基金,京管泰富科技驱动混合C,2455,81.12,0.91
2933,肖强,北京京管泰富基金,京管泰富中债京津冀综合C,2455,81.12,0.91
2934,夏钦,财通基金,财通可持续混合,3302,3.36,48.93
2934,夏钦,财通基金,财通均衡优选一年持有混合A,3302,3.36,48.93
2934,夏钦,财通基金,财通均衡优选一年持有混合C,3302,3.36,48.93
2934,夏钦,财通基金,财通多策略福享混合(LOF),3302,3.36,48.93
