fund_code,fund_name,fund_type,manager_name,company,current_fund,experience_days,total_asset,best_return
163813,中银全球策略(QDII-FOF)A,QDII-FOF,夏宜冰,中银基金,中银全球策略(QDII-FOF)A,1880,8.01,81.79
163816,中银转债增强债券A,债券型-混合二级,范锐,中银基金,中银转债增强债券A,2043,141.43,25.67
163817,中银转债增强债券B,债券型-混合二级,范锐,中银基金,中银转债增强债券B,2043,141.43,25.67
163818,中银中小盘成长混合,混合型-偏股,王伟然,中银基金,中银中小盘成长混合,1666,7.45,-2.82
163819,中银信用增利债券(LOF)A,债券型-混合一级,白洁/ 武苇杭,中银基金,中银信用增利债券(LOF)A,5184/ 532,552.53/ 41.57,35.0/ 7.67
163820,中银货币B,货币型-普通货币,蔡静,中银基金,中银货币B,1911,1705.85,11.53
163821,中银沪深300等权重指数,指数型-股票,李念/ 赵建忠,中银基金,中银沪深300等权重指数,69/ 3640,0.97/ 43.64,-1.04/ 79.51
163822,中银主题策略混合A,混合型-偏股,黄珺,中银基金,中银主题策略混合A,2266,53.93,132.78
163823,中银稳健策略混合,混合型-灵活,涂海强,中银基金,中银稳健策略混合,3435,11.45,53.6
163825,中银互利半年定开债,债券型-混合一级,王晓彦,中银基金,中银互利半年定开债,1476,169.64,20.64
163827,中银产业债债券A,债券型-混合二级,范锐,中银基金,中银产业债债券A,2043,141.43,25.67
163907,中海惠裕纯债发起式,债券型-长债,邵强,中海基金,中海惠裕纯债发起式,2288,26.85,19.92
164105,华富强化回报债券(LOF),债券型-混合一级,尹培俊,华富基金,华富强化回报债券(LOF),4099,66.73,131.81
164205,天弘文化新兴产业股票A,股票型,刘国江,天弘基金,天弘文化新兴产业股票A,2219,15.24,27.02
164206,天弘添利债券(LOF)C,债券型-混合一级,杜广/ 余袁辉,天弘基金,天弘添利债券(LOF)C,2019/ 187,85.15/ 53.72,46.7/ 6.32
164208,天弘丰利债券(LOF)E,债券型-混合一级,杜广/ 胡东/ 宛茹雪,天弘基金,天弘丰利债券(LOF)E,2019/ 549/ 213,85.15/ 18.35/ 79.73,46.7/ 10.37/ 3.37
164210,天弘同利债券(LOF)C,债券型-混合一级,程仕湘/ 赵鼎龙,天弘基金,天弘同利债券(LOF)C,845/ 2019,216.8/ 156.56,10.45/ 22.79
164212,天弘全球新能源汽车股票(QDII-LOF)A,QDII-普通股票,胡超,天弘基金,天弘全球新能源汽车股票(QDII-LOF)A,2071,243.69,85.02
164304,新华中证环保产业指数,指数型-股票,邓岳,新华基金,新华中证环保产业指数,2849,7.88,25.02
164401,前海开源中证健康产业指数,指数型-股票,梁溥森,前海开源基金,前海开源中证健康产业指数,1845,18.23,90.73
164402,前海开源中航军工指数A,指数型-股票,黄玥,前海开源基金,前海开源中航军工指数A,3016,29.37,6.77
164403,前海开源沪港深农业混合A,混合型-灵活,刘宏/ 吴国清,前海开源基金,前海开源沪港深农业混合A,1536/ 3531,14.76/ 59.17,25.38/ 229.86
164508,国富中证A100指数增强(LOF),指数型-股票,张志强,国海富兰克林基金,国富中证A100指数增强(LOF),4449,4.37,96.14
164509,国富恒利债券(LOF)A,债券型-混合一级,刘怡敏/ 吴楚男,国海富兰克林基金,国富恒利债券(LOF)A,6058/ 578,30.37/ 61.59,128.51/ 9.58
164510,国富恒利债券(LOF)C,债券型-混合一级,刘怡敏/ 吴楚男,国海富兰克林基金,国富恒利债券(LOF)C,6058/ 578,30.37/ 61.59,128.51/ 9.58
164606,华泰柏瑞信用增利债(LOF)A,债券型-混合一级,王烨斌,华泰柏瑞基金,华泰柏瑞信用增利债(LOF)A,1573,3.52,19.94
164701,汇添富黄金及贵金属(QDII-LOF-FOF)A,QDII-商品,过蓓蓓,汇添富基金,汇添富黄金及贵金属(QDII-LOF-FOF)A,3584,474.56,121.63
164703,汇添富纯债(LOF)A,债券型-混合一级,晏建军/ 曾丽琼,汇添富基金,汇添富纯债(LOF)A,264/ 3166,130.52,3.92/ 3.34
164705,汇添富恒生指数(QDII-LOF)A,指数型-海外股票,乐无穹,汇添富基金,汇添富恒生指数(QDII-LOF)A,2233,208.77,47.05
164808,工银四季收益债券A,债券型-混合一级,何秀红/ 黄杨荔,工银瑞信基金,工银四季收益债券A,5219/ 584,82.41/ 44.38,128.38/ 10.78
164809,工银中证500ETF联接A,指数型-股票,刘子豪,工银瑞信基金,工银中证500ETF联接A,775,34.62,31.79
164810,工银纯债定开债,债券型-长债,李敏,工银瑞信基金,工银纯债定开债,4246,173.53,29.37
164814,工银双债增强债券,债券型-混合二级,何顺/ 焦文龙,工银瑞信基金,工银双债增强债券,584/ 2249,65.73/ 62.69,29.24/ 27.86
164818,工银传媒指数A,指数型-股票,张乐涛,工银瑞信基金,工银传媒指数A,1193,6.15,0.01
164824,工银印度基金人民币,QDII-混合偏股,刘伟琳/ 刘子豪,工银瑞信基金,工银印度基金人民币,3874/ 775,399.61/ 34.62,85.61/ 31.79
164826,工银创业板两年定开混合A,混合型-偏股,夏雨,工银瑞信基金,工银创业板两年定开混合A,2079,9.03,62.45
164902,交银信用添利债券(LOF),债券型-混合一级,唐赟,交银施罗德基金,交银信用添利债券(LOF),3583,51.8,41.72
164905,交银国证新能源指数(LOF)A,指数型-股票,邵文婷,交银施罗德基金,交银国证新能源指数(LOF)A,1487,141.87,26.72
164906,交银中证海外中国互联网指数(LOF)A,指数型-海外股票,蔡铮/ 邵文婷,交银施罗德基金,交银中证海外中国互联网指数(LOF)A,4497/ 1487,124.25/ 141.87,3.91/ 26.72
164908,交银中证环境治理(LOF)A,指数型-股票,邵文婷,交银施罗德基金,交银中证环境治理(LOF)A,1487,141.87,26.72
165309,建信沪深300指数(LOF),指数型-股票,梁洪昀,建信基金,建信沪深300指数(LOF),5681,12.49,106.21
165310,建信沪深300指数增强(LOF)A,指数型-股票,梁洪昀/ 薛玲,建信基金,建信沪深300指数增强(LOF)A,5681/ 3248,12.49/ 69.66,106.21/ 113.08
165311,建信信用增强债券(LOF)A,债券型-混合一级,李峰,建信基金,建信信用增强债券(LOF)A,2933,214.84,50.65
165312,建信央视财经50指数(LOF),指数型-股票,叶乐天,建信基金,建信央视财经50指数(LOF),4814,63.6,205.82
165313,建信优势动力混合(LOF),混合型-偏股,江映德,建信基金,建信优势动力混合(LOF),1575,14.18,21.03
165314,建信信用增强债券(LOF)C,债券型-混合一级,李峰,建信基金,建信信用增强债券(LOF)C,2933,214.84,50.65
165508,中信保诚深度价值混合(LOF),混合型-偏股,吴昊,中信保诚基金,中信保诚深度价值混合(LOF),3477,81.35,66.68
165509,中信保诚增强收益债券(LOF)A,债券型-混合二级,吴秋君,中信保诚基金,中信保诚增强收益债券(LOF)A,585,72.88,8.89
165511,中信保诚中证500指数(LOF)A,指数型-股票,HAN YILING/ 黄稚,中信保诚基金,中信保诚中证500指数(LOF)A,2603/ 2497,11.02/ 30.91,35.74/ 96.68
165512,中信保诚新机遇混合(LOF),混合型-偏股,吴昊/ 吴振华,中信保诚基金,中信保诚新机遇混合(LOF),3477/ 1237,81.35/ 2.1,66.68/ -6.89
165513,中信保诚全球商品主题(QDII-FOF-LOF)A,QDII-商品,顾凡丁,中信保诚基金,中信保诚全球商品主题(QDII-FOF-LOF)A,2230,1.95,105.19
165515,中信保诚沪深300指数(LOF)A,指数型-股票,HAN YILING/ 黄稚,中信保诚基金,中信保诚沪深300指数(LOF)A,2603/ 2497,11.02/ 30.91,35.74/ 96.68
165516,中信保诚周期轮动混合(LOF)A,混合型-偏股,孙浩中,中信保诚基金,中信保诚周期轮动混合(LOF)A,1979,29.11,36.78
165517,中信保诚双盈债券(LOF)A,债券型-混合一级,韩海平/ 杨立春,中信保诚基金,中信保诚双盈债券(LOF)A,5368/ 3700,27.52/ 36.71,27.82/ 55.38
165519,中信保诚中证800医药指数(LOF)A,指数型-股票,黄稚,中信保诚基金,中信保诚中证800医药指数(LOF)A,2497,30.91,96.68
165520,中信保诚中证800有色指数(LOF)A,指数型-股票,黄稚,中信保诚基金,中信保诚中证800有色指数(LOF)A,2497,30.91,96.68
165521,中信保诚中证800金融指数(LOF)A,指数型-股票,HAN YILING,中信保诚基金,中信保诚中证800金融指数(LOF)A,2603,11.02,35.74
165522,中信保诚中证TMT(LOF)A,指数型-股票,HAN YILING/ 黄稚,中信保诚基金,中信保诚中证TMT(LOF)A,2603/ 2497,11.02/ 30.91,35.74/ 96.68
165523,中信保诚中证信息安全指数(LOF)A,指数型-股票,黄稚,中信保诚基金,中信保诚中证信息安全指数(LOF)A,2497,30.91,96.68
165524,中信保诚中证智能家居指数(LOF)A,指数型-股票,黄稚,中信保诚基金,中信保诚中证智能家居指数(LOF)A,2497,30.91,96.68
165525,中信保诚中证基建工程指数(LOF)A,指数型-股票,黄稚,中信保诚基金,中信保诚中证基建工程指数(LOF)A,2497,30.91,96.68
165526,中信保诚新旺混合(LOF)A,混合型-灵活,姜鹏,中信保诚基金,中信保诚新旺混合(LOF)A,525,33.79,18.6
165527,中信保诚新旺混合(LOF)C,混合型-灵活,姜鹏,中信保诚基金,中信保诚新旺混合(LOF)C,525,33.79,18.6
165528,中信保诚鼎利混合(LOF)A,混合型-灵活,吴振华,中信保诚基金,中信保诚鼎利混合(LOF)A,1237,2.1,-6.89
165530,中信保诚惠泽A,债券型-混合二级,吴秋君,中信保诚基金,中信保诚惠泽A,585,72.88,8.89
165531,中信保诚多策略混合(LOF)A,混合型-灵活,江峰,中信保诚基金,中信保诚多策略混合(LOF)A,1868,16.3,97.0
166001,中欧新趋势混合A,混合型-偏股,周蔚文,中欧基金,中欧新趋势混合A,6636,300.76,285.54
166002,中欧新蓝筹混合A,混合型-偏股,冯炉丹/ 周蔚文,中欧基金,中欧新蓝筹混合A,1320/ 6636,80.0/ 300.76,44.97/ 285.54
166005,中欧价值发现混合A,混合型-偏股,柳世庆/ 蓝小康/ 沈悦,中欧基金,中欧价值发现混合A,3007/ 2937/ 1840,27.52/ 119.12/ 46.69,-3.23/ 107.3/ 74.01
166006,中欧行业成长混合(LOF)A,混合型-偏股,王培/ 尹为醇,中欧基金,中欧行业成长混合(LOF)A,4566/ 1528,110.75/ 101.63,69.79/ -7.13
166007,中欧互通精选混合A,混合型-偏股,钱亚婷,中欧基金,中欧互通精选混合A,1300,27.12,19.45
166008,中欧增强回报债券(LOF)A,债券型-混合一级,董霖哲/ 周锦程,中欧基金,中欧增强回报债券(LOF)A,276/ 2809,70.85/ 240.12,5.03/ 10.28
166009,中欧新动力混合(LOF)A,混合型-偏股,王健,中欧基金,中欧新动力混合(LOF)A,5166,71.46,99.13
166010,中欧鼎利债券A,债券型-混合二级,赵宇澄,中欧基金,中欧鼎利债券A,395,18.7,6.84
166011,中欧盛世成长混合(LOF)A,混合型-偏股,钟鸣,中欧基金,中欧盛世成长混合(LOF)A,619,8.76,26.98
166014,中欧货币A,货币型-普通货币,管志玉/ 张东波,中欧基金,中欧货币A,501/ 1391,1629.3/ 2319.84,5.33/ 7.89
166015,中欧货币B,货币型-普通货币,管志玉/ 张东波,中欧基金,中欧货币B,501/ 1391,1629.3/ 2319.84,5.33/ 7.89
166016,中欧纯债债券(LOF)C,债券型-长债,闫沛贤,中欧基金,中欧纯债债券(LOF)C,3908,123.65,-0.03
166019,中欧价值智选混合A,混合型-灵活,袁维德,中欧基金,中欧价值智选混合A,3071,102.67,116.69
166020,中欧成长优选混合A,混合型-灵活,柳世庆/ 沈悦,中欧基金,中欧成长优选混合A,3007/ 1840,27.52/ 46.69,-3.23/ 74.01
166023,中欧瑞丰灵活配置混合(LOF)A,混合型-灵活,卢纯青,中欧基金,中欧瑞丰灵活配置混合(LOF)A,1797,57.38,41.9
166024,中欧恒利三年定期开放混合,混合型-偏股,付倍佳/ 罗佳明/ 沈悦,中欧基金,中欧恒利三年定期开放混合,648/ 2155/ 1840,16.16/ 148.12/ 46.69,-3.15/ 27.23/ 74.01
166025,中欧远见两年定开混合A,混合型-偏股,成雨轩,中欧基金,中欧远见两年定开混合A,2186,37.27,95.72
166027,中欧创业板两年定开混合A,混合型-偏股,许文星,中欧基金,中欧创业板两年定开混合A,2597,60.06,133.13
166105,信澳鑫安债券(LOF)A,债券型-混合二级,宋加旺/ 杨彬,信达澳亚基金,信澳鑫安债券(LOF)A,1015/ 934,38.41/ 107.51,1.58/ 9.64
166107,信澳量化多因子混合(LOF)A,混合型-偏股,冯玺祥,信达澳亚基金,信澳量化多因子混合(LOF)A,803,3.7,44.65
166108,信澳量化多因子混合(LOF)C,混合型-偏股,冯玺祥,信达澳亚基金,信澳量化多因子混合(LOF)C,803,3.7,44.65
166109,信澳量化先锋(LOF)A,混合型-偏股,冯玺祥,信达澳亚基金,信澳量化先锋(LOF)A,803,3.7,44.65
166110,信澳量化先锋(LOF)C,混合型-偏股,冯玺祥,信达澳亚基金,信澳量化先锋(LOF)C,803,3.7,44.65
166301,华商新趋势优选灵活配置混合,混合型-灵活,童立,华商基金,华商新趋势优选灵活配置混合,3331,93.13,142.23
166401,浦银安盛稳健增利债券C,债券型-混合一级,章潇枫,浦银安盛基金,浦银安盛稳健增利债券C,2933,401.88,75.8
166801,浙商聚潮新思维混合A,混合型-灵活,成子浩,浙商基金,浙商聚潮新思维混合A,139,14.73,4.34
166802,浙商沪深300指数增强(LOF)A,指数型-股票,胡羿,浙商基金,浙商沪深300指数增强(LOF)A,1392,28.27,27.12
167001,平安鼎泰混合(LOF),混合型-灵活,薛冀颖,平安基金,平安鼎泰混合(LOF),3492,15.39,10.55
167002,平安鼎越混合(LOF),混合型-灵活,林清源,平安基金,平安鼎越混合(LOF),3399,1.57,21.28
167003,平安鼎弘混合(LOF)A,混合型-偏债,陈浩宇,平安基金,平安鼎弘混合(LOF)A,656,18.16,12.32
167301,方正富邦中证保险A,指数型-股票,吴昊,方正富邦基金,方正富邦中证保险A,2525,39.03,60.63
167302,方正富邦大湾区综指(LOF),指数型-股票,于润泽,方正富邦基金,方正富邦大湾区综指(LOF),1165,15.49,2.69
167501,安信宝利债券(LOF)D,债券型-混合一级,宛晴/ 张睿,安信基金,安信宝利债券(LOF)D,1412/ 1385,43.13/ 50.07,17.13/ 8.92
167503,安信一带一路指数A,指数型-股票,邱家庆,安信基金,安信一带一路指数A,622,2.82,3.63
167504,安信中短利率债(LOF)A,债券型-中短债,黄琬舒,安信基金,安信中短利率债(LOF)A,1254,136.01,11.53
167505,安信中短利率债(LOF)C,债券型-中短债,黄琬舒,安信基金,安信中短利率债(LOF)C,1254,136.01,11.53
167506,安信深圳科技指数(LOF)A,指数型-股票,邱家庆,安信基金,安信深圳科技指数(LOF)A,622,2.82,3.63
167507,安信深圳科技指数(LOF)C,指数型-股票,邱家庆,安信基金,安信深圳科技指数(LOF)C,622,2.82,3.63
167508,安信价值发现两年定开混合(LOF),混合型-偏股,陈一峰/ 张明,安信基金,安信价值发现两年定开混合(LOF),4053/ 2943,49.21/ 42.66,265.0/ 126.18
167601,国金300指数增强A,指数型-股票,马芳,国金基金,国金300指数增强A,1726,71.37,63.49
167702,德邦量化优选股票(LOF)A,股票型,李荣兴,德邦基金,德邦量化优选股票(LOF)A,1074,1.61,1.76
167703,德邦量化优选股票(LOF)C,股票型,李荣兴,德邦基金,德邦量化优选股票(LOF)C,1074,1.61,1.76
168002,国寿安保策略精选混合(LOF)A,混合型-灵活,严堃,国寿安保基金,国寿安保策略精选混合(LOF)A,515,4.79,30.69
168101,九泰锐智事件驱动混合(LOF),混合型-灵活,刘开运,九泰基金,九泰锐智事件驱动混合(LOF),3602,4.87,78.6
168102,九泰锐富事件驱动混合发起式(LOF)A,混合型-灵活,袁多武,九泰基金,九泰锐富事件驱动混合发起式(LOF)A,1767,1.34,25.53
168103,九泰锐益混合(LOF)A,混合型-灵活,刘开运,九泰基金,九泰锐益混合(LOF)A,3602,4.87,78.6
168104,九泰锐丰灵活配置混合(LOF)A,混合型-灵活,袁多武,九泰基金,九泰锐丰灵活配置混合(LOF)A,1767,1.34,25.53
168105,九泰泰富灵活配置混合(LOF)A,混合型-灵活,霍霄,九泰基金,九泰泰富灵活配置混合(LOF)A,195,2.02,-1.78
168111,九泰锐丰灵活配置混合(LOF)C,混合型-灵活,袁多武,九泰基金,九泰锐丰灵活配置混合(LOF)C,1767,1.34,25.53
168203,国联国证钢铁行业指数(LOF)A,指数型-股票,陈薪羽/ 杜超,国联基金,国联国证钢铁行业指数(LOF)A,2125/ 584,11.61/ 30.53,47.21/ 22.19
168204,国联中证煤炭指数(LOF)A,指数型-股票,陈薪羽/ 杜超,国联基金,国联中证煤炭指数(LOF)A,2125/ 584,11.61/ 30.53,47.21/ 22.19
168301,东海祥龙(LOF)A,混合型-灵活,张立新,东海基金,东海祥龙(LOF)A,993,0.55,5.12
168401,红土转型精选混合(LOF),混合型-灵活,盖俊龙,红土创新基金,红土转型精选混合(LOF),3658,3.68,97.85
168501,北信瑞丰产业升级,混合型-偏股,庞文杰,北信瑞丰,北信瑞丰产业升级,1820,1.88,-15.19
168601,汇安裕阳三年持有期混合,混合型-偏股,邹唯,汇安基金,汇安裕阳三年持有期混合,6122,24.05,62.88
168701,合煦智远金融科技指数(LOF)A,指数型-股票,杨志勇,合煦智远基金,合煦智远金融科技指数(LOF)A,1061,1.28,10.99
168702,合煦智远金融科技指数(LOF)C,指数型-股票,杨志勇,合煦智远基金,合煦智远金融科技指数(LOF)C,1061,1.28,10.99
169101,东方红睿丰混合,混合型-灵活,刘辉,东方红资产管理,东方红睿丰混合,4602,17.49,-29.17
169102,东方红睿阳三年持有混合,混合型-偏股,秦绪文,东方红资产管理,东方红睿阳三年持有混合,3412,43.78,45.04
169103,东方红睿轩三年定开混合,混合型-灵活,周云,东方红资产管理,东方红睿轩三年定开混合,3542,132.75,190.06
169104,东方红睿满沪港深混合(LOF)A,混合型-灵活,胡晓/ 苗宇,东方红资产管理,东方红睿满沪港深混合(LOF)A,473/ 3545,102.76/ 94.35,21.88/ 0.45
169105,东方红睿华沪港深混合(LOF)A,混合型-灵活,刘锐,东方红资产管理,东方红睿华沪港深混合(LOF)A,1753,23.22,-5.27
